rowname	s1	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s2	s20	s3	s4	s5	s6	s7	s8	s9
GADD45A	-0.4035798689508034	-0.2948275201090635	-0.5804323895863741	1.58736436016036	-0.2315997061829933	-0.6213945110223379	-1.658402005906795	-0.09800411369188777	-0.9653261073849182	-0.9354419418265615	-0.5918018838049295	-0.2901606142086366	0.9311737412851925	1.161529400911739	2.7674531487684804	0.35251621753041723	0.48661827962463516	-0.08009692235361786	-0.08526609533669	-0.45032146791522043
C1orf87	-0.46335817664818396	0.057063145766697444	-0.11604868341890781	-0.6559422857775947	-0.7345721424069045	-0.8992719878808781	-0.8452263549520316	2.6982811738382178	-0.5952449917999925	-1.0510202008335485	-0.60439676153918	-0.2625692576095945	-1.0618337070319144	1.6599971657642298	0.11824787802572151	0.5427916405407884	0.7506971724855254	0.8007892374557	1.1928808004697238	-0.5312636644478693
AC103831.1	-0.23982770083558513	-0.03037439070854822	0.0022025116054766604	-1.4737323447435897	0.104602423076691	-0.18513620937921169	1.7924720704588413	-0.8820697546481958	2.189767597236895	0.8093397089424111	1.0417626417239767	0.25844125557526837	0.25228724778036815	-0.11412105667351492	-0.3822432676891849	-1.4737323447435897	0.24841576634972445	-1.4737323447435897	-1.0601036218918078	0.6157818133071636
S100A10	-0.1039114275449347	0.42172551874681025	-0.2787724563627905	0.250274045132363	-0.7591437900365179	-1.5194677696433696	-1.89606223241343	0.02805479848744542	-0.8204797502032672	-0.9230608124943731	-0.9658118732475623	-0.2614409109341096	0.1043414141133069	1.6047489767849186	1.751436474985727	0.6618190589167432	0.8526648841376558	1.419840117131481	0.8229359289924553	-0.38969019454855225
CDR1	-0.9567420916153369	0.09103540569284459	-0.7524292406639919	-0.2073717619156999	-0.879400733024316	-0.9169895721738893	1.3446236436482732	1.9136088222738878	1.4338889424088361	1.362938173880334	1.4702946157986205	-1.0077067138732987	0.8487255346694772	-0.3881836425859995	-0.8159386335591031	-0.6824286655084771	-0.08302523697336961	-0.8356783519770548	-0.7373740442087678	-0.20184645029297227
IFITM2	0.08701025164145797	0.5485686594226137	-1.028005974412808	0.18754701306521587	-0.2335277664690419	-1.9641978142949528	-1.9641978142949528	0.5606871097521308	-0.9507619850452824	-0.6312343018738164	-0.43708513195091697	-0.02827766730696284	0.32419668353442466	0.7781865817446723	0.8846159657959041	1.8051710428220704	0.43779786928691083	1.7010780757558672	0.2612346227297295	-0.3388054199022593
CHI3L1	0.9540062354255384	-0.6209102740768889	-0.06392518338135945	1.2856015372404832	-0.7512869908525939	-0.9515086654487049	-0.9718747066090483	0.07735370242130211	-0.2864102021825746	-0.6955458078986672	-0.9875290270899135	-0.31172672120601547	0.10453516985882358	1.047620430394691	2.9766921433652573	-0.8092250988995744	0.40847016348612003	-0.9625149626490737	0.51983381693418	0.03834444116801997
BST2	0.5083919647253308	0.6655553055094093	-0.8420912961586539	0.40788359479447	-0.25545217611428445	-1.4824921712049903	-2.3428464570858787	0.10652917025604981	-1.575150978716065	-0.5443357483959441	3.1440373551305995e-4	0.007359967351667892	0.0792699444447732	0.7835563502569766	0.5776982103458651	1.6268117803637119	0.33566183937025484	1.7344550681441837	0.3680680431376715	-0.15918681476005983
LINC01792	-0.04675006117872469	-0.13649733774879508	0.6360874642434858	0.12262400257306395	1.0110923591574101	1.174580264565352	1.362379693354381	-2.0068181194409465	0.5992197152565404	0.5363522319539921	0.6425771908120725	0.059771056606571005	0.6226384496237143	-0.8382896385607624	0.15641384684488438	0.1428123464201885	-0.33459751461388304	-2.569545939698891	-1.1662552114705027	0.03220520130085131
KCNT1	-0.490805902134804	-0.6039688528327651	0.689240837239618	0.25956393428019187	-1.3121179865127441	-0.6906265520445986	-0.49454000025828315	2.2099624475161375	-0.7171952725709649	-0.037470661610929594	-0.9508075686827246	0.28190477244744655	-0.599832882311057	-0.6513166047604928	-0.578705128548939	0.8881852376416048	0.28630350264718873	1.4363305586775517	2.020163810059522	-0.9442676882409565
RGS1	0.8392848932293635	-0.49882229469063155	0.7601583478315381	0.30045493558373954	0.14852062891137505	-0.11833380776356353	-1.8413468157513504	0.6044537818188211	-0.07253637397663357	-1.4210483847555118	-0.5333872113837937	1.2967884332390267	0.6556174239455309	1.3548315674427958	1.4307440667760292	-1.6784899999709966	0.6746652490479121	-1.2648249707498875	-0.6412034797810159	0.00447401099724849
MLC1	-0.68676501392913325	0.5963493367096172	0.23770207305683028	-0.5109023135280338	-0.6087589750158119	0.03742213707404743	-0.61193136257746406	0.4026388871384912	-0.9675019425993414	-1.311348231487	-1.9919831045883902	0.2071386663799203	-0.5610385834100007	1.5914918703838818	0.3514746981924035	-0.29646055736215904	0.840111155947825	2.163527703576196	1.3367414916693479	-0.21790793563122687
KIAA2012	-0.8407937208002277	0.2248875023615876	0.04336887240874773	-0.5534364398649814	-0.5763921615934859	-0.9077773335902491	-1.1681843277416923	2.66712737894065	-0.734397704028901	-0.8649888601733744	-0.6442219285442997	0.019883080443919378	-0.72183647361298	1.6149361316504023	-0.31683180571806707	0.849271246888695	0.7729671189619005	0.6376792977630751	1.1204758498845369	-0.6217357236352606
